Unnamed: 0,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,class,stalk_height,cap_diameter
122,bell,smooth,green,yes,creosote,free,crowded,broad,pink,tapering,equal,smooth,scaly,cinnamon,cinnamon,universal,white,two,sheathing,purple,solitary,waste,poisonous,3.938607025034788,1.9306816859915048
316,conical,fibrous,buff,yes,anise,notched,close,narrow,black,tapering,bulbous,smooth,fibrous,orange,cinnamon,partial,brown,one,none,chocolate,solitary,meadows,poisonous,7.10799218986666,6.42664266865138
819,conical,fibrous,gray,yes,foul,free,crowded,broad,purple,enlarging,club,fibrous,silky,cinnamon,orange,universal,brown,one,large,purple,scattered,waste,poisonous,4.428946011246411,14.869636181389868
48,conical,smooth,brown,no,pungent,free,crowded,broad,pink,tapering,bulbous,silky,smooth,yellow,brown,partial,yellow,one,sheathing,green,numerous,urban,poisonous,9.012175808845145,12.413868853617508
834,conical,scaly,green,no,none,free,close,broad,black,enlarging,club,scaly,smooth,cinnamon,pink,partial,yellow,one,none,black,numerous,woods,poisonous,8.613041795652034,21.073528317895065
961,bell,smooth,buff,no,spicy,notched,crowded,narrow,green,tapering,club,smooth,silky,brown,white,partial,yellow,none,flaring,brown,solitary,meadows,poisonous,11.751230235873294,2.1805545523028327
997,flat,grooves,buff,no,musty,notched,distant,broad,orange,enlarging,cup,silky,smooth,red,cinnamon,partial,orange,two,zone,green,solitary,urban,poisonous,4.670129250086614,4.52318434745884
72,bell,fibrous,gray,no,none,notched,crowded,broad,green,tapering,bulbous,scaly,fibrous,cinnamon,pink,universal,white,one,none,brown,clustered,urban,poisonous,11.467014591244824,8.771526506193341
1071,conical,smooth,pink,yes,anise,descending,distant,narrow,black,enlarging,equal,scaly,scaly,red,white,universal,yellow,two,large,orange,scattered,waste,edible,4.0014564541125335,5.551766493856552
664,conical,fibrous,buff,no,creosote,attached,distant,narrow,gray,tapering,rooted,silky,scaly,white,brown,universal,brown,two,large,green,abundant,waste,edible,11.50739865332594,11.913713709840854
224,bell,fibrous,buff,yes,fishy,descending,close,narrow,buff,tapering,rhizomorphs,scaly,smooth,white,yellow,universal,orange,none,sheathing,brown,solitary,waste,poisonous,11.808204860861167,10.7947608725835
745,conical,smooth,pink,no,pungent,free,distant,broad,chocolate,tapering,bulbous,silky,fibrous,buff,pink,universal,brown,two,sheathing,brown,abundant,waste,edible,11.96276971145692,1.2526400355601113
197,sunken,fibrous,buff,yes,spicy,notched,close,narrow,white,tapering,bulbous,fibrous,fibrous,brown,pink,partial,orange,none,flaring,green,clustered,meadows,poisonous,8.102225691167618,21.389613024412878
381,conical,fibrous,buff,no,none,descending,distant,broad,yellow,enlarging,bulbous,scaly,fibrous,cinnamon,cinnamon,partial,yellow,one,evanescent,purple,scattered,meadows,edible,2.0,19.92833108809196
1060,flat,smooth,green,yes,creosote,attached,distant,broad,chocolate,tapering,cup,fibrous,scaly,cinnamon,yellow,partial,white,one,evanescent,black,numerous,paths,poisonous,11.782676567956829,18.708607286242355
1223,conical,scaly,white,no,anise,free,distant,narrow,white,tapering,bulbous,scaly,scaly,red,orange,universal,brown,none,flaring,buff,numerous,urban,poisonous,9.113180139333725,5.031978942907926
375,flat,scaly,yellow,yes,foul,attached,distant,broad,green,tapering,rhizomorphs,smooth,silky,cinnamon,gray,universal,yellow,one,sheathing,yellow,scattered,paths,edible,11.993500379098696,17.471166944235275
153,flat,grooves,white,no,foul,descending,close,narrow,pink,tapering,missing,smooth,scaly,yellow,yellow,partial,white,two,flaring,brown,scattered,woods,poisonous,9.168706409583423,14.256303810990453
394,flat,fibrous,yellow,no,musty,attached,close,narrow,orange,enlarging,cup,silky,silky,white,pink,partial,orange,two,large,white,abundant,grasses,poisonous,7.327687930385473,10.940801775460717
63,bell,grooves,gray,no,almond,attached,crowded,broad,gray,enlarging,bulbous,smooth,silky,white,white,partial,yellow,none,pendant,brown,abundant,paths,edible,11.453436890494578,16.97205329108137
1186,bell,grooves,yellow,yes,foul,free,close,broad,orange,enlarging,cup,silky,smooth,brown,brown,partial,white,two,flaring,chocolate,several,waste,edible,10.397560483572256,6.470987352300177
92,sunken,fibrous,purple,no,almond,descending,close,narrow,orange,enlarging,rooted,smooth,scaly,buff,brown,universal,orange,one,evanescent,chocolate,abundant,paths,poisonous,5.26733812255302,4.849364710075887
1087,sunken,scaly,pink,yes,pungent,free,distant,narrow,black,enlarging,missing,scaly,fibrous,pink,buff,partial,orange,one,cobwebby,buff,several,paths,poisonous,14.315239430793785,1.4914314099048855
1170,flat,fibrous,red,no,creosote,attached,crowded,broad,pink,enlarging,cup,smooth,fibrous,brown,brown,partial,white,one,sheathing,yellow,abundant,waste,edible,7.836579724505447,23.95578041105427
57,sunken,fibrous,yellow,no,fishy,descending,distant,broad,green,enlarging,missing,silky,fibrous,white,red,universal,yellow,one,cobwebby,buff,clustered,waste,poisonous,7.478859870557121,6.455551950495958
746,conical,smooth,purple,no,none,descending,close,broad,brown,enlarging,club,silky,scaly,white,gray,partial,white,none,pendant,black,clustered,woods,poisonous,7.479495884340934,18.740922282515115
259,convex,smooth,pink,yes,foul,notched,crowded,narrow,brown,enlarging,rhizomorphs,scaly,smooth,cinnamon,brown,partial,orange,two,evanescent,green,several,leaves,poisonous,13.579320746311868,1.765788938207129
234,bell,smooth,purple,no,musty,free,close,narrow,chocolate,enlarging,rooted,silky,fibrous,cinnamon,white,partial,yellow,two,cobwebby,green,numerous,woods,edible,6.323799425501728,11.097012021859047
767,flat,grooves,green,yes,spicy,free,crowded,broad,purple,tapering,rhizomorphs,silky,scaly,red,brown,universal,orange,two,flaring,white,scattered,urban,poisonous,9.386941714255697,15.514420908770482
656,bell,smooth,red,no,anise,descending,close,narrow,chocolate,tapering,bulbous,silky,scaly,brown,pink,partial,brown,two,large,chocolate,clustered,grasses,poisonous,13.31640321793935,20.77460476939215
734,conical,scaly,buff,no,anise,free,close,broad,chocolate,tapering,club,silky,fibrous,cinnamon,gray,partial,yellow,none,zone,purple,abundant,urban,poisonous,13.015206563527494,22.71012239782917
559,bell,scaly,purple,yes,pungent,attached,distant,broad,pink,tapering,cup,smooth,smooth,brown,white,universal,yellow,one,sheathing,green,solitary,leaves,poisonous,9.525668330421867,20.11979036222081
328,convex,scaly,gray,no,fishy,notched,crowded,narrow,purple,enlarging,rooted,fibrous,fibrous,cinnamon,pink,partial,brown,two,flaring,black,scattered,grasses,edible,11.724453397738763,14.912478476847715
1144,flat,scaly,pink,no,creosote,descending,close,broad,red,enlarging,cup,silky,silky,orange,white,partial,yellow,none,cobwebby,green,solitary,waste,poisonous,5.782907881868275,17.77314607162806
972,sunken,smooth,brown,no,none,free,close,narrow,brown,tapering,missing,silky,scaly,yellow,pink,universal,orange,two,none,green,solitary,leaves,poisonous,7.437070796523037,12.183621536712629
83,bell,scaly,brown,no,fishy,notched,crowded,broad,buff,enlarging,equal,scaly,silky,red,orange,universal,yellow,none,pendant,buff,numerous,urban,poisonous,13.523915252084404,18.94396292413869
177,sunken,smooth,gray,no,almond,attached,close,narrow,red,tapering,cup,silky,smooth,red,pink,partial,orange,two,large,purple,solitary,urban,poisonous,5.099540654125109,24.54052890403389
887,sunken,scaly,red,yes,anise,notched,close,narrow,yellow,enlarging,rhizomorphs,fibrous,fibrous,buff,yellow,partial,brown,one,zone,yellow,numerous,leaves,poisonous,8.76185600381512,7.6256231525304035
629,bell,smooth,green,no,creosote,notched,crowded,broad,yellow,enlarging,equal,scaly,fibrous,red,yellow,universal,white,two,cobwebby,green,clustered,urban,poisonous,2.132039854439317,18.570327735812896
524,sunken,scaly,green,yes,anise,notched,crowded,broad,gray,tapering,missing,smooth,silky,gray,yellow,partial,brown,two,large,brown,several,meadows,poisonous,5.991610211893329,14.281070131386778
1262,bell,grooves,white,yes,creosote,free,close,broad,green,tapering,equal,smooth,smooth,red,red,universal,yellow,two,evanescent,yellow,solitary,waste,poisonous,11.72976417755367,13.565098608205846
11,conical,grooves,red,yes,musty,attached,distant,narrow,red,tapering,cup,scaly,smooth,white,white,universal,orange,two,sheathing,purple,several,urban,poisonous,2.3750158486972834,7.4713360022313
925,convex,grooves,green,no,musty,notched,close,narrow,white,tapering,bulbous,silky,silky,gray,white,partial,brown,none,flaring,yellow,abundant,urban,edible,2.0366222456578,12.048432537070784
226,conical,smooth,purple,yes,fishy,notched,crowded,narrow,yellow,enlarging,equal,fibrous,fibrous,buff,brown,universal,yellow,none,cobwebby,brown,solitary,woods,poisonous,3.897904810930543,18.424005801698865
602,convex,scaly,green,no,spicy,free,close,narrow,black,enlarging,rooted,fibrous,scaly,cinnamon,orange,partial,white,two,flaring,white,abundant,grasses,poisonous,12.530972742878582,24.08579935918789
192,sunken,fibrous,white,yes,creosote,notched,close,broad,buff,tapering,rhizomorphs,silky,fibrous,pink,orange,partial,brown,none,evanescent,white,clustered,leaves,poisonous,10.49971204956822,8.153391760316271
920,sunken,grooves,green,no,foul,notched,close,broad,red,tapering,club,fibrous,scaly,buff,red,partial,orange,two,evanescent,white,numerous,urban,edible,13.313905776948909,23.48541508745631
1252,conical,scaly,gray,yes,anise,descending,close,broad,pink,tapering,missing,silky,silky,yellow,orange,universal,brown,none,zone,buff,clustered,leaves,poisonous,9.619980087959927,2.994201090447223
946,conical,scaly,brown,no,fishy,attached,distant,narrow,purple,tapering,club,silky,silky,white,brown,partial,brown,two,evanescent,brown,clustered,grasses,poisonous,10.955570690486065,19.59946367591904
1239,flat,grooves,green,no,almond,free,crowded,broad,pink,enlarging,rhizomorphs,fibrous,scaly,pink,brown,partial,white,two,flaring,orange,several,paths,poisonous,7.070279660505142,6.763384094795763
645,sunken,smooth,purple,yes,almond,free,crowded,broad,pink,tapering,rooted,silky,scaly,yellow,pink,universal,orange,none,pendant,purple,abundant,grasses,edible,9.88085074951742,9.095326343206924
262,flat,grooves,green,yes,foul,attached,distant,narrow,green,enlarging,rhizomorphs,fibrous,smooth,yellow,brown,partial,white,one,pendant,buff,numerous,woods,poisonous,7.974309417945356,17.732435952784748
1244,conical,grooves,red,yes,foul,notched,distant,narrow,purple,enlarging,rooted,silky,smooth,brown,yellow,partial,brown,none,pendant,buff,scattered,grasses,poisonous,2.570015123598451,8.892683303356975
312,flat,scaly,brown,yes,foul,attached,crowded,narrow,green,tapering,rooted,silky,silky,yellow,brown,partial,yellow,two,zone,white,abundant,leaves,edible,3.504790326030835,17.25175833934947
631,flat,smooth,brown,no,musty,notched,close,broad,orange,tapering,cup,silky,smooth,brown,orange,partial,yellow,one,large,chocolate,solitary,urban,edible,3.774306892650509,8.112305740343414
772,conical,smooth,red,yes,anise,notched,close,broad,brown,enlarging,bulbous,silky,fibrous,cinnamon,orange,partial,yellow,one,pendant,buff,numerous,meadows,poisonous,3.002013304643961,3.129806463663923
598,bell,scaly,red,yes,fishy,free,crowded,narrow,yellow,enlarging,bulbous,scaly,scaly,red,orange,partial,brown,two,pendant,purple,scattered,leaves,edible,6.2057871772229785,11.700625980999853
85,convex,fibrous,gray,yes,pungent,attached,crowded,broad,yellow,enlarging,club,scaly,fibrous,orange,buff,universal,brown,one,flaring,buff,clustered,urban,poisonous,4.421594450147042,9.769437731941448
182,conical,grooves,pink,yes,spicy,descending,distant,narrow,gray,tapering,rooted,smooth,smooth,brown,orange,universal,brown,one,sheathing,orange,solitary,leaves,poisonous,9.825972303523656,3.1114146673511507
284,sunken,smooth,red,no,musty,free,distant,narrow,orange,enlarging,bulbous,fibrous,silky,brown,buff,universal,brown,two,zone,black,several,grasses,poisonous,2.087353130256977,23.100193923301777
887,sunken,scaly,red,yes,anise,notched,close,narrow,yellow,enlarging,rhizomorphs,fibrous,fibrous,buff,yellow,partial,brown,one,zone,yellow,numerous,leaves,poisonous,8.76185600381512,7.6256231525304035
294,convex,smooth,green,yes,none,notched,distant,broad,green,tapering,bulbous,scaly,fibrous,brown,buff,universal,yellow,one,sheathing,chocolate,solitary,urban,poisonous,10.798364440324931,3.9634816354907945
357,conical,scaly,brown,no,spicy,free,distant,narrow,chocolate,tapering,missing,silky,fibrous,brown,red,partial,brown,none,large,white,solitary,leaves,poisonous,8.689340421036729,3.2786726831438058
770,flat,grooves,gray,yes,foul,free,crowded,broad,buff,tapering,cup,fibrous,fibrous,orange,buff,universal,orange,one,flaring,yellow,scattered,leaves,edible,9.395849656148991,12.158230857756354
852,convex,fibrous,red,yes,anise,free,distant,broad,red,enlarging,club,fibrous,silky,white,yellow,universal,white,one,large,white,numerous,paths,edible,14.668236218283576,11.20387584862153
680,flat,fibrous,buff,yes,pungent,descending,close,narrow,orange,enlarging,rooted,smooth,silky,gray,buff,universal,brown,one,pendant,buff,solitary,waste,poisonous,7.512432542375908,8.598136271601424
69,sunken,grooves,red,no,almond,free,distant,broad,white,tapering,bulbous,smooth,fibrous,buff,yellow,partial,orange,one,large,yellow,scattered,urban,edible,14.508098487016133,14.86651862136588
709,bell,fibrous,yellow,no,musty,attached,distant,narrow,green,enlarging,rhizomorphs,fibrous,scaly,orange,cinnamon,partial,yellow,none,sheathing,purple,scattered,paths,poisonous,7.92267321598251,19.478638815434483
460,flat,smooth,gray,yes,anise,attached,close,broad,orange,enlarging,club,fibrous,fibrous,white,brown,partial,orange,none,sheathing,purple,abundant,paths,edible,5.356335866049689,22.575048140257294
472,flat,fibrous,white,yes,musty,notched,crowded,broad,black,tapering,missing,silky,smooth,pink,pink,partial,brown,one,flaring,orange,solitary,waste,poisonous,2.158825662039133,17.46741790971464
632,flat,smooth,yellow,no,almond,notched,close,broad,buff,tapering,cup,smooth,fibrous,yellow,white,universal,yellow,one,pendant,white,several,woods,poisonous,9.274446608484348,5.047491880241875
487,flat,grooves,green,yes,musty,descending,distant,broad,chocolate,tapering,cup,scaly,fibrous,orange,cinnamon,universal,orange,two,flaring,buff,solitary,grasses,poisonous,4.20983164713818,5.687398661618886
728,flat,fibrous,green,yes,spicy,attached,distant,narrow,black,tapering,equal,smooth,fibrous,brown,buff,partial,white,two,evanescent,chocolate,several,waste,poisonous,7.279306068134957,11.487263751228609
1042,flat,scaly,white,yes,creosote,attached,distant,broad,buff,tapering,missing,scaly,scaly,red,brown,partial,white,two,evanescent,brown,several,paths,edible,3.012421895430496,21.499342606964515
369,flat,smooth,purple,yes,none,attached,crowded,broad,brown,enlarging,bulbous,fibrous,smooth,cinnamon,brown,partial,yellow,none,pendant,orange,abundant,waste,poisonous,5.760247777604723,1.7254096555314828
1047,conical,scaly,green,yes,pungent,free,close,narrow,black,tapering,club,fibrous,scaly,pink,white,universal,white,two,sheathing,black,abundant,paths,poisonous,5.108885131273918,6.642467751657418
448,conical,smooth,purple,yes,fishy,descending,crowded,narrow,gray,tapering,cup,fibrous,smooth,buff,cinnamon,partial,brown,two,sheathing,yellow,clustered,urban,poisonous,8.36070639805652,18.30628520879533
1220,sunken,scaly,brown,yes,musty,free,distant,narrow,pink,tapering,rhizomorphs,scaly,fibrous,red,yellow,universal,white,two,zone,purple,scattered,leaves,poisonous,7.792131549243375,3.8893608749603463
960,bell,fibrous,red,no,anise,notched,distant,narrow,brown,enlarging,cup,fibrous,fibrous,white,gray,universal,yellow,one,evanescent,yellow,scattered,meadows,edible,10.398174937109886,1.1048645034796327
970,flat,smooth,gray,no,almond,descending,distant,broad,red,tapering,cup,silky,scaly,yellow,red,partial,yellow,one,cobwebby,yellow,clustered,urban,poisonous,5.53311291180998,20.45492650092067
153,flat,grooves,white,no,foul,descending,close,narrow,pink,tapering,missing,smooth,scaly,yellow,yellow,partial,white,two,flaring,brown,scattered,woods,poisonous,9.168706409583423,14.256303810990453
995,flat,scaly,green,no,musty,notched,close,broad,gray,enlarging,missing,smooth,fibrous,red,orange,partial,white,none,flaring,orange,solitary,leaves,poisonous,2.7446296137631623,3.661085733859484
